Id	Sku	Company_name	Company_website	Company_industry	Company_revenue	Company_location	Company_webdomain	Company_employee_size	Description	Contact_name
2182.0	Adapt2182	MessageMedia	http://www.messagemedia.com	Telecommunications		Pompano Beach, Florida, United States	http://www.messagemedia.com	250 - 1000	MessageMedia was founded in 2000 and is located at 2001 West Sample Road Suite 100,Pompano Beach,Florida,United States. MessageMedia has an estimated 250 - 1000 employees and an estimated annual revenue of more than null. Adapt has contact details of 184 people working at MessageMedia which includes  This includes . You can visit MessageMedia website	{name:Andrew Mumford,title:Chief Sales Officer,email:a*****@messagemedia.com,firstName:Andrew,lastName:Mumford,companyName:null,seoPath:andrew-mumford/49968641,phone:null},{name:Tara Salmon,title:Chief Marketing Officer,email:t*****@messagemedia.com,firstName:Tara,lastName:Salmon,companyName:null,seoPath:tara-salmon/189716134,phone:null},{name:Brent Matuschka,title:Chief Strategy Officer,email:b*****@messagemedia.com,firstName:Brent,lastName:Matuschka,companyName:null,seoPath:brent-matuschka/537463372,phone:null},{name:Igor Zvezdakoski,title:Chief Product Officer,email:i*****@messagemedia.com,firstName:Igor,lastName:Zvezdakoski,companyName:null,seoPath:igor-zvezdakoski/213700960,phone:null},{name:Damien Tabor,title:Chief Financial Officer,email:d*****@messagemedia.com,firstName:Damien,lastName:Tabor,companyName:null,seoPath:damien-tabor/377121723,phone:null},{name:Paul Perrett,title:Chief Executive Officer,email:p*****@messagemedia.com,firstName:Paul,lastName:Perrett,companyName:null,seoPath:paul-perrett/307537814,phone:null},{name:Michael Cheshire,title:Chief Sales Officer CSO,email:m*****@messagemedia.com,firstName:Michael,lastName:Cheshire,companyName:null,seoPath:michael-cheshire/308508443,phone:null},{name:Benjamin Mostafa,title:Chief Technology Officer,email:b*****@messagemedia.com,firstName:Benjamin,lastName:Mostafa,companyName:null,seoPath:benjamin-mostafa/211319975,phone:null},{name:Anushka Wijendra,title:Chief Operating Officer,email:a*****@messagemedia.com,firstName:Anushka,lastName:Wijendra,companyName:null,seoPath:anushka-wijendra/546346867,phone:null}
2186.0	Adapt2186	MetroPCS	http://www.metrobyt-mobile.com	Telecommunications		Kennesaw,  Georgia, United States	http://www.metrobyt-mobile.com	1K - 10K	MetroPCS was founded in 2017 and is located at 840 Ernest West Barrett Parkway Northwest Suite 126,Kennesaw, Georgia,United States. MetroPCS has an estimated 1K - 10K employees and an estimated annual revenue of more than null. Adapt has contact details of 265 people working at MetroPCS which includes  This includes . You can visit MetroPCS website	{name:Damond Langford,title:Metro Development Manager,email:d*****@metrobyt-mobile.com,firstName:Damond,lastName:Langford,companyName:null,seoPath:damond-langford/996714097,phone:+6******70},{name:Teresa Razo,title:Account Manager,email:t*****@metrobyt-mobile.com,firstName:Teresa,lastName:Razo,companyName:null,seoPath:teresa-razo/878801155,phone:+6******70},{name:Hector Casta,title:Metro Development Manager,email:h*****@metrobyt-mobile.com,firstName:Hector,lastName:Casta,companyName:null,seoPath:hector-casta/103196197,phone:+6******70},{name:Lori Lessmann,title:Senior Merchandising Communications Manager,email:l*****@metrobyt-mobile.com,firstName:Lori,lastName:Lessmann,companyName:null,seoPath:lori-lessmann/164130221,phone:+6******70},{name:Joey Avalos,title:Zone Manager,email:a*****@metrobyt-mobile.com,firstName:Joey,lastName:Avalos,companyName:null,seoPath:joey-avalos/134005689,phone:+6******70},{name:Andrew D,title:Chief Operating Officer,email:d*****@metrobyt-mobile.com,firstName:Andrew,lastName:D,companyName:null,seoPath:danielle-white/484506968,phone:+6******70},{name:Naresh Wadhwa,title:President,email:n*****@metrobyt-mobile.com,firstName:Naresh,lastName:Wadhwa,companyName:null,seoPath:naresh-wadhwa/663431496,phone:+6******70},{name:Yuly Flores,title:General Manager,email:y*****@metrobyt-mobile.com,firstName:Yuly,lastName:Flores,companyName:null,seoPath:yuly-flores/960447660,phone:+6******70},{name:Robert Maxwell,title:General Manager | Senior Operations Manager,email:r*****@metrobyt-mobile.com,firstName:Robert,lastName:Maxwell,companyName:null,seoPath:robert-maxwell/157073277,phone:+6******70}
2188.0	Adapt2188	Metro Network Services	http://www.metrons.com	Telecommunications	$0 - 1M	New York, New york, United States	http://www.metrons.com	100 - 250	Metro Network Services is located at 90 White Street 3rd Floor,New York,New york,United States. Metro Network Services has an estimated 100 - 250 employees and an estimated annual revenue of more than $0 - 1M. Adapt has contact details of 16 people working at Metro Network Services which includes  This includes . You can visit Metro Network Services website	{name:Ray Lachance,title:Co-Founder and Chief Executive Officer,email:r*****@metrons.com,firstName:Ray,lastName:Lachance,companyName:null,seoPath:ray-la-chance/658318404,phone:+1******00},{name:Olga Dokutovich,title:Project Manager,email:o*****@metrons.com,firstName:Olga,lastName:Dokutovich,companyName:null,seoPath:olga-dokutovich/607649947,phone:+1******00},{name:Walter Cannon,title:Vice President Sales and Marketing,email:w*****@metrons.com,firstName:Walter,lastName:Cannon,companyName:null,seoPath:walter-cannon/673248145,phone:+1******00},{name:Reamonn Mckelvey,title:Vice President of Operations,email:r*****@metrons.com,firstName:Reamonn,lastName:Mckelvey,companyName:null,seoPath:reamonn-mckelvey/421764678,phone:+1******00},{name:Sierra Smith,title:Project Coordinator,email:s*****@metrons.com,firstName:Sierra,lastName:Smith,companyName:null,seoPath:sierra-smith/791460856,phone:+1******00},{name:Joseph Manutti,title:Project Manager,email:j*****@metrons.com,firstName:Joseph,lastName:Manutti,companyName:null,seoPath:joseph-manutti/538585449,phone:+1******00},{name:April Magliaro,title:Wireless Process and Compliance Manager,email:a*****@metrons.com,firstName:April,lastName:Magliaro,companyName:null,seoPath:april-magliaro/507328115,phone:+1******00},{name:Chris D,title:Operations Manager,email:c*****@metrons.com,firstName:Chris,lastName:D,companyName:null,seoPath:chris-d/447793329,phone:+1******00},{name:Chris Darr,title:Operations Manager,email:c*****@metrons.com,firstName:Chris,lastName:Darr,companyName:null,seoPath:chris-darr/176479995,phone:+1******00}
2195.0	Adapt2195	MetroSwitch Technologies	http://www.metroswitch.com	Telecommunications		Spokane, Washington, United States	http://www.metroswitch.com	25 - 100	MetroSwitch Technologies was founded in 2003 and is located at PO BOX 30123,Spokane,Washington,United States. MetroSwitch Technologies has an estimated 25 - 100 employees and an estimated annual revenue of more than null. Adapt has contact details of 23 people working at MetroSwitch Technologies which includes  This includes . You can visit MetroSwitch Technologies website	{name:Darren Cohen,title:Executive Vice President of Sales and Marketing,email:d*****@metroswitch.com,firstName:Darren,lastName:Cohen,companyName:null,seoPath:darren-cohen/213102258,phone:+1******91},{name:Dan Aronson,title:Vice President of Channel Sales,email:d*****@metroswitch.com,firstName:Dan,lastName:Aronson,companyName:null,seoPath:dan-aronson/539792636,phone:+1******91},{name:Brian Levy,title:Executive Vice President Business Development,email:b*****@metroswitch.com,firstName:Brian,lastName:Levy,companyName:null,seoPath:brian-levy/770298035,phone:+1******91},{name:Scott Telkamp,title:Creative Director,email:s*****@metroswitch.com,firstName:Scott,lastName:Telkamp,companyName:null,seoPath:scott-telkamp/893761439,phone:+1******91},{name:Barry Lyou,title:Nation Sales Director, Enterprise Sales,email:b*****@metroswitch.com,firstName:Barry,lastName:Lyou,companyName:null,seoPath:barry-lyou/158294868,phone:+1******97},{name:Chris Wylie,title:Sales Director,email:c*****@metroswitch.com,firstName:Chris,lastName:Wylie,companyName:null,seoPath:chris-wylie/689432184,phone:+1******55},{name:Hugo Ayala,title:Director of Customer Service,email:h*****@metroswitch.com,firstName:Hugo,lastName:Ayala,companyName:null,seoPath:hugo-ayala/647023795,phone:+1******91},{name:Jordan Mayer,title:Director of National Sales,email:j*****@metroswitch.com,firstName:Jordan,lastName:Mayer,companyName:null,seoPath:jordan-mayer/385235942,phone:+1******91},{name:Ryan Schurke,title:National Accounts Manager,email:r*****@metroswitch.com,firstName:Ryan,lastName:Schurke,companyName:null,seoPath:ryan-schurke/362646548,phone:+1******91}
2202.0	Adapt2202									
2228.0	Adapt2228	mike kincaid dds	http://www.business.spectrum.com	Telecommunications	\\\\u003e $1B	Cincinnati, Ohio, United States	http://www.business.spectrum.com	250 - 1000	mike kincaid dds was founded in 1993 and is located at Cornell Park Drive,Cincinnati,Ohio,United States. mike kincaid dds has an estimated 250 - 1000 employees and an estimated annual revenue of more than \\\\u003e $1B. Adapt has contact details of 199 people working at mike kincaid dds which includes  This includes . You can visit mike kincaid dds website	{name:Doug Asher,title:Vice President Global Sales,email:s*****@twcbc.com,firstName:Doug,lastName:Asher,companyName:null,seoPath:doug-asher/928398336,phone:+1******35},{name:Heather Moore,title:Vice President,email:h*****@twcbc.com,firstName:Heather,lastName:Moore,companyName:null,seoPath:heather-moore/913773659,phone:+1******39},{name:Karrie Joseph,title:Vice President,email:m*****@twcbc.com,firstName:Karrie,lastName:Joseph,companyName:null,seoPath:karrie-joseph/411331703,phone:+1******70},{name:Shelly Tausch,title:Vice President,email:s*****@twcbc.com,firstName:Shelly,lastName:Tausch,companyName:null,seoPath:shelly-tausch/912586027,phone:+1******21},{name:Evelyn Giefer,title:Owner,email:e*****@twcbc.com,firstName:Evelyn,lastName:Giefer,companyName:null,seoPath:evelyn-giefer/655220519,phone:+1******30},{name:Timothy Savoy,title:Owner,email:t*****@twcbc.com,firstName:Timothy,lastName:Savoy,companyName:null,seoPath:timothy-savoy/965518693,phone:+1******51},{name:William Robinson,title:Owner,email:b*****@twcbc.com,firstName:William,lastName:Robinson,companyName:null,seoPath:william-robinson/484399157,phone:+1******51},{name:Natale Vittori,title:President,email:b*****@twcbc.com,firstName:Natale,lastName:Vittori,companyName:null,seoPath:natale-vittori/798133410,phone:+1******44},{name:Jeff Schwieterman,title:Owner,email:k*****@twcbc.com,firstName:Jeff,lastName:Schwieterman,companyName:null,seoPath:jeff-schwieterman/311305121,phone:+1******40}
2230.0	Adapt2230	Millennium Communications Group	http://www.millenniuminc.com	Telecommunications		East Hanover, New jersey, United States	http://www.millenniuminc.com	100 - 250	Millennium Communications Group was founded in 1995 and is located at 11 Melanie Lane,East Hanover,New jersey,United States. Millennium Communications Group has an estimated 100 - 250 employees and an estimated annual revenue of more than null. Adapt has contact details of 21 people working at Millennium Communications Group which includes  This includes . You can visit Millennium Communications Group website	{name:Pragnesh Amin,title:Chief Information Officer,email:p*****@millenniuminc.com,firstName:Pragnesh,lastName:Amin,companyName:null,seoPath:pragnesh-amin/315822926,phone:+1******19},{name:Ken Mclaughlin,title:Owner, Millennium Communications Group,email:k*****@millenniuminc.com,firstName:Ken,lastName:Mclaughlin,companyName:null,seoPath:ken-mclaughlin/169896655,phone:+1******13},{name:Pragnesh null,title:Chief Information Officer,email:p*****@millenniuminc.com,firstName:Pragnesh,lastName:null,companyName:null,seoPath:pragnesh-ccie/662972368,phone:+1******13},{name:Jennifer Blackman,title:Director Client Services,email:j*****@millenniuminc.com,firstName:Jennifer,lastName:Blackman,companyName:null,seoPath:jennifer-blackman/343660673,phone:+1******13},{name:Keith Burkhard,title:Surveillance and Security Manager,email:k*****@millenniuminc.com,firstName:Keith,lastName:Burkhard,companyName:null,seoPath:keith-burkhard/820508142,phone:+1******13},{name:Julie Basil,title:Executive Operations Manager,email:j*****@millenniuminc.com,firstName:Julie,lastName:Basil,companyName:null,seoPath:julie-basil/689042888,phone:+1******13},{name:Nicole Barattin,title:Coordinator,email:n*****@millenniuminc.com,firstName:Nicole,lastName:Barattin,companyName:null,seoPath:nicole-barattin/136521918,phone:+1******13},{name:Derek Boris,title:Sales Account Manager,email:d*****@millenniuminc.com,firstName:Derek,lastName:Boris,companyName:null,seoPath:derek-boris/745448905,phone:+1******13},{name:Ahmad Nasr,title:Assistant Manager,email:a*****@millenniuminc.com,firstName:Ahmad,lastName:Nasr,companyName:null,seoPath:ahmad-nasr/118785386,phone:+1******13}
2232.0	Adapt2232	Miller Information Systems	http://www.millerinfosys.com	Telecommunications	$50 - 100M	Cleveland, Ohio, United States	http://www.millerinfosys.com	25 - 100	Miller Information Systems was founded in 1983 and is located at 6217 Stanbury Road,Cleveland,Ohio,United States. Miller Information Systems has an estimated 25 - 100 employees and an estimated annual revenue of more than $50 - 100M. Adapt has contact details of 10 people working at Miller Information Systems which includes  This includes . You can visit Miller Information Systems website	{name:Paul Curry,title:President,email:p*****@millerinfosys.com,firstName:Paul,lastName:Curry,companyName:null,seoPath:paul-curry/427800805,phone:null},{name:Craig Thomasmeyer,title:Executive Vice President,email:c*****@millerinfosys.com,firstName:Craig,lastName:Thomasmeyer,companyName:null,seoPath:craig-thomasmeyer/886366941,phone:null},{name:Joshua Cochran,title:Security Practice Lead,email:j*****@millerinfosys.com,firstName:Joshua,lastName:Cochran,companyName:null,seoPath:joshua-cochran/834280173,phone:null},{name:Matthew Curry,title:Marketing and Project Manager,email:m*****@millerinfosys.com,firstName:Matthew,lastName:Curry,companyName:null,seoPath:matthew-curry/361716168,phone:null},{name:John Norton,title:Vice President of Business Development, Northeast Ohio Division,email:j*****@millerinfosys.com,firstName:John,lastName:Norton,companyName:null,seoPath:john-norton/259776193,phone:null},{name:Ellie Curry,title:Project Manager,email:e*****@millerinfosys.com,firstName:Ellie,lastName:Curry,companyName:null,seoPath:ellie-curry/736399977,phone:null},{name:Shane Levdansky,title:Operations and Project Manager,email:s*****@millerinfosys.com,firstName:Shane,lastName:Levdansky,companyName:null,seoPath:shane-levdansky/321576897,phone:null},{name:Kara Krill,title:Accounting Assistant,email:k*****@millerinfosys.com,firstName:Kara,lastName:Krill,companyName:null,seoPath:kara-krill/218418344,phone:null},{name:James Madden,title:Residential Wireman,email:j*****@millerinfosys.com,firstName:James,lastName:Madden,companyName:null,seoPath:james-madden/531924477,phone:null}
2233.0	Adapt2233	MILLERCO	http://www.millercoinc.com	Telecommunications	$0 - 1M	Gulfport, Mississippi, United States	http://www.millercoinc.com	100 - 250	MILLERCO was founded in 1997 and is located at 14376 County Farm Road,Gulfport,Mississippi,United States. MILLERCO has an estimated 100 - 250 employees and an estimated annual revenue of more than $0 - 1M. Adapt has contact details of 12 people working at MILLERCO which includes  This includes . You can visit MILLERCO website	{name:Jimmy Miller,title:President and Chief Executive Officer,email:m*****@millercoinc.com,firstName:Jimmy,lastName:Miller,companyName:null,seoPath:jimmy-miller/308378279,phone:null},{name:Amy Mcgoey,title:Vice President Finance,email:a*****@millercoinc.com,firstName:Amy,lastName:Mcgoey,companyName:null,seoPath:amy-mcgoey/480722467,phone:null},{name:Amanda Hardin,title:Marketing and Human Resources Manager,email:a*****@millercoinc.com,firstName:Amanda,lastName:Hardin,companyName:null,seoPath:amanda-hardin/649059073,phone:null},{name:Amanda Strickland,title:Marketing Manager,email:s*****@millercoinc.com,firstName:Amanda,lastName:Strickland,companyName:null,seoPath:amanda-strickland/614475924,phone:null},{name:John Mcneil,title:Operations Manager,email:m*****@millercoinc.com,firstName:John,lastName:Mcneil,companyName:null,seoPath:john-mcneil/98531163,phone:null},{name:Patrick Yentzen,title:Tower Technician,email:y*****@millercoinc.com,firstName:Patrick,lastName:Yentzen,companyName:null,seoPath:patrick-yentzen/896556542,phone:null},{name:Carlos Church,title:Tower Technician,email:c*****@millercoinc.com,firstName:Carlos,lastName:Church,companyName:null,seoPath:carlos-church/689472318,phone:null},{name:Francisco Martinez,title:Tower Tech,email:f*****@millercoinc.com,firstName:Francisco,lastName:Martinez,companyName:null,seoPath:francisco-martinez/178280735,phone:null},{name:Daniel Schivers,title:Tower Technician,email:d*****@millercoinc.com,firstName:Daniel,lastName:Schivers,companyName:null,seoPath:daniel-schivers/223598290,phone:null}
2234.0	Adapt2234	Planters Telephone Coopertive	http://www.planters.net	Telecommunications	$10 - 50M	Newington,  Georgia, United States	http://www.planters.net	100 - 250	Planters Telephone Coopertive is located at 100 Ogeechee Street,Newington, Georgia,United States. Planters Telephone Coopertive has an estimated 100 - 250 employees and an estimated annual revenue of more than $10 - 50M. Adapt has contact details of 8 people working at Planters Telephone Coopertive which includes  This includes . You can visit Planters Telephone Coopertive website	{name:Stephen Milner,title:General Manager,email:p*****@planters.net,firstName:Stephen,lastName:Milner,companyName:null,seoPath:stephen-milner/379140725,phone:+1******11},{name:Craig Whetstone,title:Information Technology Manager,email:c*****@planters.net,firstName:Craig,lastName:Whetstone,companyName:null,seoPath:craig-whetstone/676075317,phone:+1******42},{name:Charles Harrison,title:Offshore Supervisor,email:a*****@planters.net,firstName:Charles,lastName:Harrison,companyName:null,seoPath:charles-harrison/138564035,phone:+1******47},{name:Debra Cribbs,title:Payroll Manager,email:d*****@planters.net,firstName:Debra,lastName:Cribbs,companyName:null,seoPath:debra-cribbs/214874348,phone:+1******94},{name:Rod Dickey,title:Quality Control Manager,email:r*****@planters.net,firstName:Rod,lastName:Dickey,companyName:null,seoPath:rod-dickey/600607969,phone:+1******11},{name:Derek Jones,title:Network Manager,email:d*****@planters.net,firstName:Derek,lastName:Jones,companyName:null,seoPath:derek-jones/25722026,phone:+1******11},{name:Robert Farmer,title:Outside Plant Manager,email:r*****@planters.net,firstName:Robert,lastName:Farmer,companyName:null,seoPath:robert-farmer/167295104,phone:+1******11}
2237.0	Adapt2237	mindWireless	http://www.mindwireless.com	Telecommunications	$1 - 10M	Austin,  Texas, United States	http://www.mindwireless.com	250 - 1000	mindWireless was founded in 2000 and is located at 6300 Bridge Point Parkway Suite 1-560,Austin, Texas,United States. mindWireless has an estimated 250 - 1000 employees and an estimated annual revenue of more than $1 - 10M. Adapt has contact details of 17 people working at mindWireless which includes  This includes . You can visit mindWireless website	{name:David Wise,title:Co-Chief Executive Officer/Co-Founder,email:d*****@mindwireless.com,firstName:David,lastName:Wise,companyName:null,seoPath:david-wise/946713468,phone:+1******00},{name:Kevin Whitehurst,title:Chief Executive Officer and Co-Founder,email:k*****@mindwireless.com,firstName:Kevin,lastName:Whitehurst,companyName:null,seoPath:kevin-whitehurst/515915465,phone:+1******60},{name:Jeff Myers,title:Chief Technology Officer,email:j*****@mindwireless.com,firstName:Jeff,lastName:Myers,companyName:null,seoPath:jeff-myers/457965604,phone:+1******00},{name:Kari Morrison,title:Director of Strategic Partnerships,email:k*****@mindwireless.com,firstName:Kari,lastName:Morrison,companyName:null,seoPath:kari-morrison/662914623,phone:+1******00},{name:Ben Savage,title:Director of Finance,email:b*****@mindwireless.com,firstName:Ben,lastName:Savage,companyName:null,seoPath:ben-savage/118596218,phone:+1******00},{name:Jack Mcafee,title:Information Technology Director,email:j*****@mindwireless.com,firstName:Jack,lastName:Mcafee,companyName:null,seoPath:jack-mcafee/477160004,phone:+1******00},{name:Amanda Graham,title:Senior Director, Business Development,email:a*****@mindwireless.com,firstName:Amanda,lastName:Graham,companyName:null,seoPath:amanda-graham/579603350,phone:+1******00},{name:Perry Legate,title:Implementation Manager,email:p*****@mindwireless.com,firstName:Perry,lastName:Legate,companyName:null,seoPath:perry-legate/366337841,phone:+1******00},{name:Cari Pritchett,title:Client Manager,email:c*****@mindwireless.com,firstName:Cari,lastName:Pritchett,companyName:null,seoPath:cari-pritchett/498243497,phone:+1******00}
2242.0	Adapt2242	Mir Telecom Limited	http://www.mirtelecom-bd.com	Telecommunications		Dhaka,  Dhaka, Bangladesh	http://www.mirtelecom-bd.com	100 - 250	Mir Telecom Limited was founded in 2008 and is located at House-4 Road-21 Gulshan-1,Dhaka, Dhaka,Bangladesh. Mir Telecom Limited has an estimated 100 - 250 employees and an estimated annual revenue of more than null. Adapt has contact details of 8 people working at Mir Telecom Limited which includes  This includes . You can visit Mir Telecom Limited website	{name:Sarowar Sikder,title:Chief Technology Officer,email:s*****@mirtelecom-bd.com,firstName:Sarowar,lastName:Sikder,companyName:null,seoPath:sarowar-sikder/254790274,phone:null},{name:Prodip Dey,title:Deputy Manager, ICS,email:p*****@mirtelecom-bd.com,firstName:Prodip,lastName:Dey,companyName:null,seoPath:prodip-dey/478539178,phone:null},{name:Rajib Hasan,title:Rajib Hasan,email:r*****@mirtelecom-bd.com,firstName:Rajib,lastName:Hasan,companyName:null,seoPath:rajib-hasan/432656865,phone:null},{name:Tanzir Ahmed,title:System Engineer,email:t*****@mirtelecom-bd.com,firstName:Tanzir,lastName:Ahmed,companyName:null,seoPath:tanzir-ahmed/739900949,phone:null},{name:Nishat Rumpa,title:Assistant Engineer,email:n*****@mirtelecom-bd.com,firstName:Nishat,lastName:Rumpa,companyName:null,seoPath:nishat-rumpa/329540586,phone:null},{name:Aktar Khan,title:General Manager O andM,email:a*****@mirtelecom-bd.com,firstName:Aktar,lastName:Khan,companyName:null,seoPath:aktar-khan/805709441,phone:null},{name:Mushfique Shahrier,title:Assistant Engineer,email:m*****@mirtelecom-bd.com,firstName:Mushfique,lastName:Shahrier,companyName:null,seoPath:mushfique-shahrier/79510776,phone:null}
2246.0	Adapt2246	Mix Networks	http://www.mixnetworks.com	Telecommunications	$0 - 1M	Lakeland,  Florida, United States	http://www.mixnetworks.com	100 - 250	Mix Networks was founded in 2003 and is located at 608 Robin Road,Lakeland, Florida,United States. Mix Networks has an estimated 100 - 250 employees and an estimated annual revenue of more than $0 - 1M. Adapt has contact details of 19 people working at Mix Networks which includes  This includes . You can visit Mix Networks website	{name:Cameron Besaw,title:Chief Technology Officer,email:c*****@mixnetworks.com,firstName:Cameron,lastName:Besaw,companyName:null,seoPath:cameron-besaw/710489758,phone:null},{name:Louie Holmes,title:President/CEO,email:l*****@mixnetworks.com,firstName:Louie,lastName:Holmes,companyName:null,seoPath:louie-holmes/937564084,phone:null},{name:Carrie Turner,title:Director of Business Development,email:c*****@mixnetworks.com,firstName:Carrie,lastName:Turner,companyName:null,seoPath:carrie-turner/243401459,phone:+1******00},{name:Ariana Largacha,title:Graphic Designer,email:a*****@mixnetworks.com,firstName:Ariana,lastName:Largacha,companyName:null,seoPath:ariana-largacha/936077153,phone:null},{name:John Turner,title:Vice President of Operations,email:j*****@mixnetworks.com,firstName:John,lastName:Turner,companyName:null,seoPath:john-turner/58343931,phone:null},{name:John Turner,title:Vice President of Operations,email:j*****@mixnetworks.com,firstName:John,lastName:Turner,companyName:null,seoPath:john-turner/975775530,phone:null},{name:Jeff Mead,title:National Director, Channel,email:j*****@mixnetworks.com,firstName:Jeff,lastName:Mead,companyName:null,seoPath:jeff-mead/832264968,phone:null},{name:Roman Alexander,title:Director-Strategic Channels,email:r*****@mixnetworks.com,firstName:Roman,lastName:Alexander,companyName:null,seoPath:roman-alexander/307009317,phone:+1******50},{name:Killean Colton,title:Network Operations Manager,email:k*****@mixnetworks.com,firstName:Killean,lastName:Colton,companyName:null,seoPath:killean-colton/985761022,phone:null}
2258.0	Adapt2258									
2262.0	Adapt2262	MobileComm	http://www.mcpsinc.com	Telecommunications	$1 - 10M	Richardson,  Texas, United States	http://www.mcpsinc.com	250 - 1000	MobileComm was founded in 2002 and is located at 465 West President George Bush Highway,Richardson, Texas,United States. MobileComm has an estimated 250 - 1000 employees and an estimated annual revenue of more than $1 - 10M. Adapt has contact details of 87 people working at MobileComm which includes  This includes . You can visit MobileComm website	{name:Gurmeet Likhari,title:President,email:g*****@mcpsinc.com,firstName:Gurmeet,lastName:Likhari,companyName:null,seoPath:gurmeet-likhari/493005932,phone:+1******00},{name:Kamaldeep Singh,title:Vice President Engineering Services,email:k*****@mcpsinc.com,firstName:Kamaldeep,lastName:Singh,companyName:null,seoPath:kamaldeep-singh/477121491,phone:+1******00},{name:Jacob Indichandy,title:Vice President, Engineering Services,email:j*****@mcpsinc.com,firstName:Jacob,lastName:Indichandy,companyName:null,seoPath:jacob-indichandy/779288546,phone:+1******00},{name:Deepak Gururaja,title:Vice President \\xe2\\x80\\x93 Business Development and Program Management,email:d*****@mcpsinc.com,firstName:Deepak,lastName:Gururaja,companyName:null,seoPath:deepak-gururaja/529517037,phone:+1******00},{name:Surinder Jaswal,title:Vice President of Sales,email:s*****@mcpsinc.com,firstName:Surinder,lastName:Jaswal,companyName:null,seoPath:surinder-jaswal/373211384,phone:+1******00},{name:Hamish Swaminathan,title:Director - Engineering Services,email:h*****@mcpsinc.com,firstName:Hamish,lastName:Swaminathan,companyName:null,seoPath:hamish-swaminathan/893231100,phone:+1******00},{name:Ravi Hora,title:Manager-Global Talent Aquisistion,email:r*****@mcpsinc.com,firstName:Ravi,lastName:Hora,companyName:null,seoPath:ravi-hora/66525143,phone:+1******00},{name:Chandrima Chakraborty,title:Human Resources and Business Administration Manager,email:c*****@mcpsinc.com,firstName:Chandrima,lastName:Chakraborty,companyName:null,seoPath:chandrima-chakraborty/637836876,phone:+1******00},{name:Lalit Namdev,title:Senior Manager RF,email:l*****@mcpsinc.com,firstName:Lalit,lastName:Namdev,companyName:null,seoPath:lalit-namdev/71206113,phone:+1******00}
2267.0	Adapt2267	MobileSphere	http://www.www2.mobile-sphere.com	Telecommunications	$1 - 10M	Boston, Massachusetts, United States	http://www.www2.mobile-sphere.com	0 - 25	MobileSphere was founded in 2003 and is located at 7 Faneuil Hall Marketplace,Boston,Massachusetts,United States. MobileSphere has an estimated 0 - 25 employees and an estimated annual revenue of more than $1 - 10M. Adapt has contact details of 9 people working at MobileSphere which includes  This includes . You can visit MobileSphere website	{name:Toufic Mobarak,title:President,email:t*****@mobile-sphere.com,firstName:Toufic,lastName:Mobarak,companyName:null,seoPath:toufic-mobarak/172458304,phone:+1******04},{name:Kirsten George,title:Director of Marketing and Operations,email:k*****@mobile-sphere.com,firstName:Kirsten,lastName:George,companyName:null,seoPath:kirsten-george/549290314,phone:+1******80},{name:Rima Patel,title:Marketing and Sales Manager,email:r*****@mobile-sphere.com,firstName:Rima,lastName:Patel,companyName:null,seoPath:rima-patel/292392404,phone:+1******80},{name:Karen Jordan,title:Client Relations Manager,email:k*****@mobile-sphere.com,firstName:Karen,lastName:Jordan,companyName:null,seoPath:karen-jordan/452484040,phone:+1******80},{name:Shashwat Sanghavi,title:Software Engineer Co-op,email:s*****@mobile-sphere.com,firstName:Shashwat,lastName:Sanghavi,companyName:null,seoPath:shashwat-sanghavi/573571758,phone:+1******80},{name:Balmiki Chauhan,title:Balmiki Chauhan,email:b*****@mobile-sphere.com,firstName:Balmiki,lastName:Chauhan,companyName:null,seoPath:balmiki-chauhan/850095528,phone:+1******80}
